11399_1_1_1	11399_1_1_1
11401_1_1_1	11401_1_1_1
11402_1_1_1	11402_1_1_1
11414_1_1_1	11414_1_1_1
11417_1_1_1	11417_1_1_1
11417_1_1_1	17825_1_1_1
11420_1_1_1	11420_1_1_1
11420_1_1_1	11419_1_1_1
11422_1_1_1	11422_1_1_1
11424_1_1_1	11424_1_1_1
11427_1_1_1	11427_1_1_1
11430_1_1_1	11430_1_1_1
11430_1_1_1	11431_1_1_1
11436_1_1_1	11436_1_1_1
11436_1_1_1	11434_1_1_1
11442_1_1_1	11442_1_1_1
20124_1_1_1	20124_1_1_1
20127_1_1_1	20127_1_1_1
2024_1_1_1	2024_1_1_1
2031_1_1_1	2031_1_1_1
2031_1_1_1	4094_1_1_1
2039_1_1_1	2039_1_1_1
21011_1_1_1	21011_1_1_1
21011_1_1_1	18102_1_1_1
21013_1_1_1	21013_1_1_1
21013_1_1_1	6835_1_1_1
21013_1_1_1	7176_1_1_1
21019_1_1_1	21019_1_1_1
21022_1_1_1	21022_1_1_1
21022_1_1_1	21023_1_1_1
21022_1_1_1	21024_1_1_1
21022_1_1_1	21025_1_1_1
21022_1_1_1	21026_1_1_1
21022_1_1_1	21027_1_1_1
21022_1_1_1	21028_1_1_1
21062_1_1_1	21062_1_1_1
21075_1_1_1	21075_1_1_1
21075_1_1_1	21074_1_1_1
21075_1_1_1	21076_1_1_1
21075_1_1_1	21077_1_1_1
21075_1_1_1	21078_1_1_1
21079_1_1_1	21079_1_1_1
21098_1_1_1	21098_1_1_1
21099_1_1_1	21099_1_1_1
21100_1_1_1	21100_1_1_1
21101_1_1_1	21101_1_1_1
2117_1_1_1	2117_1_1_1
2117_1_1_1	2116_1_1_1
2192_1_1_1	2192_1_1_1
19063_1_1_1	19063_1_1_1
19063_1_1_1	11373_1_1_1
19063_1_1_1	11371_1_1_1
19063_1_1_1	11372_1_1_1
19063_1_1_1	19064_1_1_1
19063_1_1_1	11376_1_1_1
19063_1_1_1	11370_1_1_1
19394_1_2_2	19394_1_2_2
19394_1_2_2	30300_1_1_1
19394_1_2_2	16880_1_2_2
19394_1_2_2	16885_1_2_2
19394_1_2_2	17919_1_1_1
19394_1_2_2	30590_1_1_1
19394_1_2_2	19399_1_2_2
19394_1_2_2	28042_3_3_3
19394_1_2_2	19670_1_1_1
19394_1_2_2	28042_4_4_4
19394_1_2_2	50330_1_1_1
19394_1_2_2	25972_1_1_1
19394_1_2_2	17769_1_1_1
19394_1_2_2	25230_1_2_2
19394_1_2_2	30693_1_1_1
19394_1_2_2	26783_1_1_1
19394_1_2_2	25070_1_1_1
19394_1_2_2	16228_1_1_1
19394_1_2_2	30275_1_2_2
19394_1_2_2	30276_1_1_1
19394_1_2_2	11547_1_1_1
19394_1_2_2	50468_1_1_1
19394_1_2_2	6457_1_1_1
19394_1_2_2	4983_2_2_2
19394_1_2_2	11505_1_1_1
19394_1_2_2	26784_1_1_1
19394_1_2_2	6458_1_1_1
19394_1_2_2	27356_1_1_1
19394_1_2_2	27799_1_2_2
19394_1_2_2	36081_1_1_1
19394_1_2_2	18831_1_1_1
19394_1_2_2	27172_1_1_1
19394_1_2_2	50467_1_1_1
19394_1_2_2	25545_1_2_2
19394_1_2_2	25545_1_3_3
19394_1_2_2	4769_1_1_1
19394_1_2_2	27512_1_1_1
19394_1_2_2	36082_1_1_1
19394_1_2_2	4493_1_1_1
19394_1_2_2	17439_1_1_1
19394_1_2_2	4663_1_1_1
19394_1_2_2	6466_1_1_1
19394_1_2_2	5387_1_1_1
19394_1_2_2	15410_1_1_1
19394_1_2_2	34351_1_1_1
19628_1_1_1	19628_1_1_1
19952_1_1_1	19952_1_1_1
19952_1_1_1	18777_1_1_1
25912_1_1_1	25912_1_1_1
27240_1_1_1	27240_1_1_1
27989_1_1_1	27989_1_1_1
30327_1_1_1	30327_1_1_1
30327_1_1_1	17044_1_1_1
30327_1_1_1	34041_1_1_1
30327_1_1_1	16411_1_1_1
30327_1_1_1	16412_1_1_1
30327_1_1_1	34058_1_1_1
30565_1_1_1	30565_1_1_1
30821_1_1_1	30821_1_1_1
30890_1_1_1	30890_1_1_1
34144_1_1_1	34144_1_1_1
34471_1_1_1	34471_1_1_1
34471_1_1_1	34472_1_1_1
34471_1_1_1	26952_1_1_1
34471_1_1_1	27043_1_1_1
36221_1_2_2	36221_1_2_2
50302_1_1_1	50302_1_1_1
50302_1_1_1	17165_1_1_1
50302_1_1_1	19099_1_1_1
50302_1_1_1	17166_1_1_1
50302_1_1_1	51097_1_1_1
50302_1_1_1	25809_1_1_1
50302_1_1_1	51098_1_2_2
50302_1_1_1	19113_1_1_1
50302_1_1_1	5783_1_1_1
50302_1_1_1	5784_1_1_1
50302_1_1_1	5782_1_1_1
50302_1_1_1	15480_1_1_1
50302_1_1_1	5169_1_1_1
50302_1_1_1	3078_1_1_1
50302_1_1_1	16587_1_1_1
50842_1_1_1	50842_1_1_1
51288_1_1_1	51288_1_1_1
15121_1_1_1	15121_1_1_1
15121_1_1_1	16537_1_1_1
15121_1_1_1	17260_1_1_1
15444_1_1_1	15444_1_1_1
15718_1_1_1	15718_1_1_1
17014_1_1_1	17014_1_1_1
17305_1_1_1	17305_1_1_1
17543_1_1_1	17543_1_1_1
17543_1_1_1	17544_1_1_1
17543_1_1_1	17540_1_1_1
17543_1_1_1	17538_1_1_1
17543_1_1_1	6459_1_1_1
17543_1_1_1	15153_2_1_1
17543_1_1_1	15159_1_1_1
17543_1_1_1	26698_1_1_1
17543_1_1_1	18500_1_1_1
17543_1_1_1	18502_1_1_1
17543_1_1_1	18498_1_1_1
17543_1_1_1	18499_1_1_1
17543_1_1_1	25865_1_1_1
17543_1_1_1	25866_1_1_1
17543_1_1_1	6459_2_1_1
17543_1_1_1	17539_1_1_1
17543_1_1_1	18501_1_1_1
17543_1_1_1	15153_1_1_1
17784_1_2_2	17784_1_2_2
18039_1_1_1	18039_1_1_1
18039_1_1_1	15694_1_1_1
18268_1_1_1	18268_1_1_1
18268_1_1_1	17621_1_1_1
18268_1_1_1	16590_1_1_1
18569_1_1_1	18569_1_1_1
18569_1_1_1	5754_1_1_1
18706_1_1_1	18706_1_1_1
18706_1_1_1	17929_1_1_1
18706_1_1_1	17928_1_1_1
18942_1_1_1	18942_1_1_1
18942_1_1_1	18021_1_1_1
18942_1_1_1	5752_1_1_1
18942_1_1_1	18020_1_1_1
19195_1_1_1	19195_1_1_1
19481_1_1_1	19481_1_1_1
19481_1_1_1	19480_1_1_1
19800_1_1_1	19800_1_1_1
25037_1_1_1	25037_1_1_1
25582_1_1_1	25582_1_1_1
25773_1_1_1	25773_1_1_1
26022_1_1_1	26022_1_1_1
26766_1_1_1	26766_1_1_1
26766_1_1_1	26951_1_1_1
26766_1_1_1	51188_1_1_1
27050_1_1_1	27050_1_1_1
27050_1_1_1	27049_1_1_1
27050_1_1_1	5222_1_1_1
27396_1_1_1	27396_1_1_1
27396_1_1_1	30404_1_1_1
30118_1_1_1	30118_1_1_1
30676_1_1_1	30676_1_1_1
30676_1_1_1	30925_1_1_1
31057_1_1_1	31057_1_1_1
31057_1_1_1	31056_1_1_1
31057_1_1_1	18944_1_1_1
31057_1_1_1	19511_1_1_1
31057_1_1_1	25849_1_1_1
31057_1_1_1	19049_1_1_1
31057_1_1_1	17407_1_1_1
31057_1_1_1	1037_1_1_1
31057_1_1_1	19228_1_1_1
31057_1_1_1	19227_1_1_1
31057_1_1_1	25142_1_1_1
34352_1_1_1	34352_1_1_1
34526_1_1_1	34526_1_1_1
34526_1_1_1	25135_1_1_1
34526_1_1_1	30458_1_1_1
34526_1_1_1	34528_1_1_1
34526_1_1_1	34603_1_1_1
34526_1_1_1	34604_1_1_1
34526_1_1_1	34605_1_1_1
34526_1_1_1	51061_1_1_1
36027_1_1_1	36027_1_1_1
36027_1_1_1	36026_1_1_1
50002_1_1_1	50002_1_1_1
50496_1_1_1	50496_1_1_1
50998_1_1_1	50998_1_1_1
50998_1_1_1	5599_1_1_1
50998_1_1_1	6643_1_1_1
51475_1_1_1	51475_1_1_1
11525_1_1_1	11525_1_1_1
15266_1_1_1	15266_1_1_1
15598_1_1_1	15598_1_1_1
16174_1_1_1	16174_1_1_1
16442_1_1_1	16442_1_1_1
16442_1_1_1	6340_1_1_1
16781_1_1_1	16781_1_1_1
16781_1_1_1	11013_1_1_1
17306_1_1_1	17306_1_1_1
17805_1_1_1	17805_1_1_1
17805_1_1_1	16908_1_1_1
17805_1_1_1	16899_1_1_1
17805_1_1_1	18844_1_1_1
18042_1_1_1	18042_1_1_1
18269_1_1_1	18269_1_1_1
18586_1_1_1	18586_1_1_1
18707_1_1_1	18707_1_1_1
19196_1_1_1	19196_1_1_1
19196_1_1_1	19193_1_1_1
19811_1_1_1	19811_1_1_1
25063_1_1_1	25063_1_1_1
25063_1_1_1	25080_1_1_1
25242_2_1_1	25242_2_1_1
25242_2_1_1	25242_1_1_1
25584_1_1_1	25584_1_1_1
25584_1_1_1	19791_1_1_1
25584_1_1_1	30243_1_1_1
25584_1_1_1	18229_1_1_1
25584_1_1_1	25540_1_1_1
25584_1_1_1	6225_1_1_1
25584_1_1_1	18842_1_1_1
25789_1_1_1	25789_1_1_1
26052_1_1_1	26052_1_1_1
26774_1_1_1	26774_1_1_1
27051_1_1_1	27051_1_1_1
27400_1_1_1	27400_1_1_1
30128_1_1_1	30128_1_1_1
30682_1_1_1	30682_1_1_1
34219_1_1_1	34219_1_1_1
34219_1_1_1	34218_1_1_1
36037_1_1_1	36037_1_1_1
50507_1_1_1	50507_1_1_1
50507_1_1_1	18505_1_1_1
51488_1_1_1	51488_1_1_1
11530_1_1_1	11530_1_1_1
15271_1_1_1	15271_1_1_1
15605_1_1_1	15605_1_1_1
15605_1_1_1	19512_1_1_1
15826_1_1_1	15826_1_1_1
15826_1_1_1	50010_1_1_1
15826_1_1_1	5514_1_1_1
15826_1_1_1	5666_1_1_1
15826_1_1_1	19069_1_1_1
15826_1_1_1	50011_1_1_1
16192_1_2_2	16192_1_2_2
16192_1_2_2	18698_1_1_1
16445_1_1_1	16445_1_1_1
16445_1_1_1	26554_1_1_1
16788_1_1_1	16788_1_1_1
17019_1_1_1	17019_1_1_1
17019_1_1_1	17018_1_1_1
17318_1_1_1	17318_1_1_1
17545_1_1_1	17545_1_1_1
17545_1_1_1	16088_1_1_1
17545_1_1_1	34434_1_1_1
17545_1_1_1	4882_1_1_1
17545_1_1_1	26007_1_1_1
17545_1_1_1	26008_1_1_1
17545_1_1_1	19296_1_1_1
17545_1_1_1	26005_1_1_1
17545_1_1_1	26006_1_1_1
17545_1_1_1	19291_1_1_1
17545_1_1_1	19292_1_1_1
17545_1_1_1	25569_1_1_1
17545_1_1_1	19295_1_1_1
17545_1_1_1	5248_1_1_1
17545_1_1_1	34432_1_1_1
17545_1_1_1	34433_1_1_1
17545_1_1_1	16070_1_1_1
18044_1_1_1	18044_1_1_1
18044_1_1_1	15741_1_1_1
18292_1_1_1	18292_1_1_1
18592_1_1_1	18592_1_1_1
18592_1_1_1	25560_1_1_1
18711_1_1_1	18711_1_1_1
18955_1_1_1	18955_1_1_1
19198_1_1_1	19198_1_1_1
19525_1_1_1	19525_1_1_1
19525_1_1_1	18776_1_1_1
25584_1_2_2	25584_1_2_2
25584_1_2_2	19399_1_1_1
26053_1_1_1	26053_1_1_1
26775_1_1_1	26775_1_1_1
26775_1_1_1	36011_1_1_1
26775_1_1_1	15194_1_1_1
26775_1_1_1	25901_1_2_2
26775_1_1_1	11267_1_1_1
27069_1_1_1	27069_1_1_1
27738_1_1_1	27738_1_1_1
27738_1_1_1	11471_1_1_1
27738_1_1_1	27732_1_1_1
27738_1_1_1	27734_1_1_1
27738_1_1_1	17151_1_1_1
27738_1_1_1	16491_1_1_1
27738_1_1_1	19240_1_1_1
27738_1_1_1	19241_1_1_1
27738_1_1_1	19323_1_1_1
27738_1_1_1	18278_1_1_1
27738_1_1_1	19788_1_1_1
27738_1_1_1	16931_1_1_1
27738_1_1_1	16933_1_1_1
27738_1_1_1	27737_1_1_1
27738_1_1_1	27739_1_1_1
27738_1_1_1	16406_1_1_1
27738_1_1_1	16925_1_1_1
27738_1_1_1	19324_1_1_1
27738_1_1_1	28037_1_1_1
27738_1_1_1	28038_1_1_1
27738_1_1_1	27733_1_1_1
28131_1_1_1	28131_1_1_1
30082_6_6_2	30082_6_6_2
30082_6_6_2	30082_5_5_2
30154_1_1_1	30154_1_1_1
30154_1_1_1	25530_1_1_1
34037_1_2_1	34037_1_2_1
34037_1_2_1	34037_1_1_1
34037_1_2_1	34515_1_1_1
34037_1_2_1	34515_1_2_1
34356_1_1_1	34356_1_1_1
34356_1_1_1	34355_1_1_1
34534_1_1_1	34534_1_1_1
34534_1_1_1	50391_1_1_1
36060_1_1_1	36060_1_1_1
36060_1_1_1	30345_2_1_1
36060_1_1_1	30345_1_2_2
36060_1_1_1	51492_1_1_1
36060_1_1_1	51492_2_2_1
50028_1_1_1	50028_1_1_1
50028_1_1_1	30503_1_1_1
50509_1_1_1	50509_1_1_1
51019_1_1_1	51019_1_1_1
51019_1_1_1	51018_1_1_1
51495_1_1_1	51495_1_1_1
51495_1_1_1	28118_1_1_1
51495_1_1_1	26048_1_1_1
11532_1_1_1	11532_1_1_1
11532_1_1_1	11429_1_1_1
11532_1_1_1	4079_1_1_1
11532_1_1_1	18709_1_1_1
15290_1_1_1	15290_1_1_1
15618_1_1_1	15618_1_1_1
15618_1_1_1	50516_1_1_1
15836_1_1_1	15836_1_1_1
16193_1_2_2	16193_1_2_2
16193_1_2_2	30469_1_1_1
16193_1_2_2	10085_1_1_1
16467_1_1_1	16467_1_1_1
16467_1_1_1	7147_1_1_1
16467_1_1_1	7396_1_1_1
17028_1_1_1	17028_1_1_1
17319_1_1_1	17319_1_1_1
18045_1_1_1	18045_1_1_1
18297_1_1_1	18297_1_1_1
18599_1_1_1	18599_1_1_1
18721_1_1_1	18721_1_1_1
18721_1_1_1	17909_1_1_1
18956_1_1_1	18956_1_1_1
19541_3_1_1	19541_3_1_1
19541_3_1_1	19541_1_1_1
19541_3_1_1	19541_2_1_1
19840_1_1_1	19840_1_1_1
19840_1_1_1	19841_1_1_1
25065_1_1_1	25065_1_1_1
25065_1_1_1	25064_2_1_1
25065_1_1_1	25064_1_1_1
25065_1_1_1	25064_3_1_1
25065_1_1_1	25064_4_1_1
25065_1_1_1	25065_2_1_1
25065_1_1_1	25065_3_1_1
25270_1_1_1	25270_1_1_1
25270_1_1_1	25268_1_1_1
25791_1_1_1	25791_1_1_1
25791_1_1_1	25790_1_1_1
26068_1_1_1	26068_1_1_1
27070_1_1_1	27070_1_1_1
27406_1_1_1	27406_1_1_1
27406_1_1_1	4979_1_1_1
27763_1_1_1	27763_1_1_1
30005_1_1_1	30005_1_1_1
30005_1_1_1	19815_1_1_1
30157_1_1_1	30157_1_1_1
30157_1_1_1	30159_1_1_1
30474_1_1_1	30474_1_1_1
30695_1_1_1	30695_1_1_1
30695_1_1_1	30785_1_1_1
30695_1_1_1	30164_1_1_1
30695_1_1_1	19300_1_1_1
30695_1_1_1	31063_1_1_1
30695_1_1_1	25775_1_1_1
34043_1_1_1	34043_1_1_1
34043_1_1_1	34425_1_1_1
34224_1_1_1	34224_1_1_1
34224_1_1_1	34223_1_1_1
34224_1_1_1	19757_1_1_1
34224_1_1_1	19758_1_1_1
34361_1_1_1	34361_1_1_1
34545_1_1_1	34545_1_1_1
34545_1_1_1	34544_1_1_1
36064_1_1_1	36064_1_1_1
36064_1_1_1	36021_1_1_1
50084_1_1_1	50084_1_1_1
50538_1_1_1	50538_1_1_1
51504_1_1_1	51504_1_1_1
11544_2_2_2	11544_2_2_2
11544_2_2_2	11548_1_1_1
15320_1_1_1	15320_1_1_1
15627_1_1_1	15627_1_1_1
15627_1_1_1	27012_1_1_1
15627_1_1_1	27013_1_1_1
15841_1_1_1	15841_1_1_1
15841_1_1_1	15812_1_1_1
16195_1_1_1	16195_1_1_1
16467_1_2_2	16467_1_2_2
16799_1_1_1	16799_1_1_1
16799_1_1_1	16798_1_1_1
16799_1_1_1	16800_1_1_1
17029_1_1_1	17029_1_1_1
17352_1_1_1	17352_1_1_1
17577_1_1_1	17577_1_1_1
17577_1_1_1	16682_1_1_1
17577_1_1_1	4664_1_1_1
17826_1_2_1	17826_1_2_1
17826_1_2_1	17826_1_1_1
18047_1_1_1	18047_1_1_1
18600_2_1_1	18600_2_1_1
18600_2_1_1	18600_1_1_1
18726_1_1_1	18726_1_1_1
18966_1_1_1	18966_1_1_1
18966_1_1_1	25969_1_1_1
19544_1_1_1	19544_1_1_1
19544_1_1_1	19546_1_1_1
19544_1_1_1	19547_1_1_1
19544_1_1_1	19549_1_1_1
19544_1_1_1	19548_1_1_1
19544_1_1_1	6402_1_1_1
25271_1_1_1	25271_1_1_1
25271_1_1_1	5298_1_1_1
25599_1_2_2	25599_1_2_2
25791_1_2_2	25791_1_2_2
26300_1_1_1	26300_1_1_1
26801_1_1_1	26801_1_1_1
27071_1_1_1	27071_1_1_1
27411_1_1_1	27411_1_1_1
27771_1_1_1	27771_1_1_1
30170_1_1_1	30170_1_1_1
30480_1_2_2	30480_1_2_2
30721_1_1_1	30721_1_1_1
30721_1_1_1	4394_1_1_1
34046_1_1_1	34046_1_1_1
34362_1_1_1	34362_1_1_1
34362_1_1_1	17202_1_1_1
34546_1_1_1	34546_1_1_1
34546_1_1_1	50748_1_1_1
36080_1_1_1	36080_1_1_1
50091_1_1_1	50091_1_1_1
50543_1_1_1	50543_1_1_1
50543_1_1_1	34570_1_1_1
51073_1_1_1	51073_1_1_1
51073_1_1_1	5973_1_1_1
51521_1_1_1	51521_1_1_1
11549_1_1_1	11549_1_1_1
15322_1_1_1	15322_1_1_1
15632_1_1_1	15632_1_1_1
16198_1_1_1	16198_1_1_1
16497_1_1_1	16497_1_1_1
16497_1_1_1	25920_1_1_1
17045_1_1_1	17045_1_1_1
17358_1_1_1	17358_1_1_1
17595_1_1_1	17595_1_1_1
17827_1_1_1	17827_1_1_1
17827_1_1_1	30659_1_1_1
17827_1_1_1	16163_1_1_1
18086_1_1_1	18086_1_1_1
18325_1_1_1	18325_1_1_1
18325_1_1_1	18322_1_1_1
18604_1_1_1	18604_1_1_1
18729_1_1_1	18729_1_1_1
18729_1_1_1	26004_1_1_1
18729_1_1_1	26004_2_1_1
18971_1_1_1	18971_1_1_1
18971_1_1_1	17529_1_1_1
18971_1_1_1	25349_1_1_1
18971_1_1_1	25000_3_1_1
18971_1_1_1	16575_1_1_1
18971_1_1_1	25000_1_1_1
18971_1_1_1	16574_1_1_1
19231_1_1_1	19231_1_1_1
19843_1_1_1	19843_1_1_1
19843_1_1_1	17551_1_1_1
19843_1_1_1	4673_1_1_1
25599_2_1_1	25599_2_1_1
25797_1_1_1	25797_1_1_1
25797_1_1_1	4232_1_1_1
25797_1_1_1	4232_2_1_1
25797_1_1_1	4401_1_1_1
25797_1_1_1	5975_1_1_1
25797_1_1_1	5975_2_1_1
25797_1_1_1	19789_1_1_1
25797_1_1_1	5738_1_1_1
25797_1_1_1	17103_1_1_1
25797_1_1_1	5386_1_1_1
25797_1_1_1	25495_1_1_1
26312_1_1_1	26312_1_1_1
26312_1_1_1	5329_1_1_1
26810_1_1_1	26810_1_1_1
27086_1_1_1	27086_1_1_1
27086_1_1_1	30172_1_1_1
27086_1_1_1	4966_1_1_1
27086_1_1_1	4418_1_1_1
27086_1_1_1	27877_2_3_2
27086_1_1_1	5989_1_1_1
27086_1_1_1	27877_3_1_1
27086_1_1_1	27877_1_2_2
27086_1_1_1	34392_1_1_1
27086_1_1_1	4419_1_1_1
27086_1_1_1	34039_1_1_1
27086_1_1_1	5989_2_2_1
27413_1_1_1	27413_1_1_1
27413_1_1_1	50820_1_1_1
27413_1_1_1	50821_1_1_1
27780_1_1_1	27780_1_1_1
30007_1_1_1	30007_1_1_1
30007_1_1_1	34301_1_1_1
30007_1_1_1	30006_1_1_1
30007_1_1_1	34299_1_1_1
30186_1_1_1	30186_1_1_1
30186_1_1_1	30185_1_1_1
30481_1_1_1	30481_1_1_1
30481_1_1_1	26334_1_1_1
30481_1_1_1	51703_1_1_1
30481_1_1_1	51703_2_1_1
30481_1_1_1	25300_1_1_1
30725_1_1_1	30725_1_1_1
30725_1_1_1	16549_1_1_1
34047_1_1_1	34047_1_1_1
34229_1_1_1	34229_1_1_1
34229_1_1_1	34227_1_1_1
34383_1_1_1	34383_1_1_1
34383_1_1_1	25272_1_1_1
34383_1_1_1	25590_1_1_1
34383_1_1_1	25968_1_1_1
34383_1_1_1	27961_1_1_1
34383_1_1_1	27965_1_1_1
34383_1_1_1	4417_1_1_1
34383_1_1_1	18281_1_1_1
34383_1_1_1	50811_1_1_1
34383_1_1_1	27687_1_1_1
34383_1_1_1	5490_1_1_1
34383_1_1_1	28016_1_1_1
34383_1_1_1	50812_1_1_1
34383_1_1_1	34281_1_1_1
34383_1_1_1	27967_1_1_1
34383_1_1_1	27040_1_1_1
34383_1_1_1	4671_1_1_1
34550_1_1_1	34550_1_1_1
34550_1_1_1	34551_1_1_1
36085_1_1_1	36085_1_1_1
50094_1_1_1	50094_1_1_1
50593_1_1_1	50593_1_1_1
51532_1_1_1	51532_1_1_1
15324_1_1_1	15324_1_1_1
15871_1_1_1	15871_1_1_1
16216_1_1_1	16216_1_1_1
16497_1_2_2	16497_1_2_2
16497_1_2_2	25920_1_2_2
16497_1_2_2	17433_1_1_1
16831_1_1_1	16831_1_1_1
16831_1_1_1	34358_1_1_1
16831_1_1_1	34359_1_1_1
17050_1_1_1	17050_1_1_1
17364_1_1_1	17364_1_1_1
17364_1_1_1	10318_1_1_1
17364_1_1_1	6986_1_1_1
17598_1_1_1	17598_1_1_1
18328_1_1_1	18328_1_1_1
18606_1_1_1	18606_1_1_1
18732_1_1_1	18732_1_1_1
18986_1_1_1	18986_1_1_1
19251_1_1_1	19251_1_1_1
19848_1_1_1	19848_1_1_1
25071_1_1_1	25071_1_1_1
25071_1_1_1	25070_1_2_2
25286_1_1_1	25286_1_1_1
25286_1_1_1	25285_1_1_1
25801_1_1_1	25801_1_1_1
26518_1_1_1	26518_1_1_1
26839_1_1_1	26839_1_1_1
27087_1_1_1	27087_1_1_1
27426_1_1_1	27426_1_1_1
27426_1_1_1	25426_1_1_1
27785_1_1_1	27785_1_1_1
30201_1_1_1	30201_1_1_1
30492_1_1_1	30492_1_1_1
30492_1_1_1	30491_1_1_1
30736_1_1_1	30736_1_1_1
34048_1_1_1	34048_1_1_1
34231_1_1_1	34231_1_1_1
34231_1_1_1	34233_1_1_1
34231_1_1_1	30003_1_1_1
34393_1_1_1	34393_1_1_1
34586_1_1_1	34586_1_1_1
50126_1_1_1	50126_1_1_1
50126_1_1_1	34211_1_1_1
50596_1_1_1	50596_1_1_1
51081_1_1_1	51081_1_1_1
51548_1_1_1	51548_1_1_1
51548_1_1_1	51020_1_1_1
51548_1_1_1	34745_1_1_1
11562_1_1_1	11562_1_1_1
11562_1_1_1	11561_1_1_1
11562_1_1_1	4908_1_1_1
11562_1_1_1	11109_1_1_1
11562_1_1_1	6972_1_1_1
15332_1_1_1	15332_1_1_1
15332_1_1_1	15355_1_1_1
15877_1_1_1	15877_1_1_1
15877_1_1_1	26603_1_1_1
15877_1_1_1	5958_1_1_1
15877_1_1_1	18518_1_1_1
15877_1_1_1	25919_1_1_1
16515_1_1_1	16515_1_1_1
16515_1_1_1	27203_1_1_1
16515_1_1_1	16520_1_1_1
16835_1_1_1	16835_1_1_1
16835_1_1_1	34307_1_1_1
16835_1_1_1	17879_1_1_1
16835_1_1_1	16120_1_1_1
16835_1_1_1	5058_1_1_1
16835_1_1_1	5064_1_1_1
16835_1_1_1	5128_1_1_1
16835_1_1_1	6610_1_1_1
16835_1_1_1	17412_1_1_1
16835_1_1_1	18827_1_1_1
16835_1_1_1	27924_1_1_1
17368_1_1_1	17368_1_1_1
17368_1_1_1	6604_1_1_1
17368_1_1_1	6503_1_1_1
17368_1_1_1	25081_1_1_1
17368_1_1_1	17369_1_1_1
17614_1_1_1	17614_1_1_1
18342_1_1_1	18342_1_1_1
18342_1_1_1	18671_1_1_1
18342_1_1_1	18669_1_1_1
18607_1_1_1	18607_1_1_1
18758_1_1_1	18758_1_1_1
18758_1_1_1	7053_1_1_1
19007_1_1_1	19007_1_1_1
19256_1_1_1	19256_1_1_1
19256_1_1_1	19066_1_1_1
19256_1_1_1	26541_1_1_1
19859_1_1_1	19859_1_1_1
25077_1_1_1	25077_1_1_1
25299_1_1_1	25299_1_1_1
25299_1_1_1	25576_1_1_1
25299_1_1_1	25553_1_1_1
25299_1_1_1	36000_1_1_1
25299_1_1_1	36008_1_1_1
25299_1_1_1	36096_1_1_1
26530_1_1_1	26530_1_1_1
26530_1_1_1	28058_1_1_1
26530_1_1_1	34424_1_1_1
26844_1_1_1	26844_1_1_1
27127_1_1_1	27127_1_1_1
30011_1_1_1	30011_1_1_1
30011_1_1_1	30009_1_1_1
30011_1_1_1	5527_1_1_1
30011_1_1_1	30160_1_1_1
30011_1_1_1	30376_1_1_1
30011_1_1_1	30377_1_1_1
30011_1_1_1	30961_1_1_1
30011_1_1_1	25151_1_1_1
30011_1_1_1	30190_1_1_1
30011_1_1_1	5832_1_1_1
30011_1_1_1	5674_1_1_1
30011_1_1_1	6067_1_1_1
30011_1_1_1	30317_1_1_1
30011_1_1_1	19026_1_1_1
30083_5_5_2	30083_5_5_2
30083_5_5_2	30083_6_6_2
30083_5_5_2	30083_7_7_2
30083_5_5_2	30083_8_8_2
30275_1_1_1	30275_1_1_1
30275_1_1_1	15393_1_1_1
30495_1_1_1	30495_1_1_1
30755_1_2_2	30755_1_2_2
30755_1_2_2	17108_1_2_2
30755_1_2_2	15454_1_2_2
30755_1_2_2	15455_1_2_2
30755_1_2_2	5246_2_2_2
30755_1_2_2	19822_1_2_2
30755_1_2_2	18923_1_2_2
30755_1_2_2	18925_1_2_2
30755_1_2_2	6204_4_2_2
30755_1_2_2	6205_2_2_2
30755_1_2_2	6203_2_2_2
30755_1_2_2	16663_1_2_2
30755_1_2_2	16343_1_2_2
30755_1_2_2	5246_4_2_2
30755_1_2_2	15450_1_2_2
34052_1_1_1	34052_1_1_1
36101_2_2_2	36101_2_2_2
36101_2_2_2	36013_2_2_2
36101_2_2_2	4901_1_1_1
36101_2_2_2	11578_2_2_2
36101_2_2_2	11594_2_2_2
50159_1_1_1	50159_1_1_1
50159_1_1_1	50160_1_1_1
50159_1_1_1	30760_1_1_1
50159_1_1_1	30761_1_1_1
50159_1_1_1	6056_1_1_1
50621_1_1_1	50621_1_1_1
50621_1_1_1	50513_1_1_1
50621_1_1_1	50622_1_1_1
50621_1_1_1	50725_1_1_1
50621_1_1_1	6501_1_1_1
51631_1_1_1	51631_1_1_1
51631_1_1_1	34692_1_2_2
11563_1_1_1	11563_1_1_1
15366_1_1_1	15366_1_1_1
15877_1_2_2	15877_1_2_2
16231_1_1_1	16231_1_1_1
16231_1_1_1	19669_1_1_1
16837_1_1_1	16837_1_1_1
16837_1_1_1	4836_1_1_1
17079_1_1_1	17079_1_1_1
17079_1_1_1	17072_1_1_1
17079_1_1_1	27616_1_1_1
17079_1_1_1	15695_1_1_1
17615_1_1_1	17615_1_1_1
18090_1_1_1	18090_1_1_1
18346_1_1_1	18346_1_1_1
18612_1_1_1	18612_1_1_1
18764_1_1_1	18764_1_1_1
19012_1_1_1	19012_1_1_1
19290_1_1_1	19290_1_1_1
19290_1_1_1	27613_1_1_1
19579_1_1_1	19579_1_1_1
19869_1_1_1	19869_1_1_1
25079_1_1_1	25079_1_1_1
25079_1_1_1	25396_1_1_1
25301_1_1_1	25301_1_1_1
